"department","code","name","amount","year"
"370","REPR","Maintenance and Repair",10279066.47,2013
"370","ADMN","Other Administrative and Operating",5739470.58,2013
"370","PRNT","Printing",1302980.06,2013
"370","PROF","Professional and Contractual Services",40507828.31,2013
"370","RENT","Rent & Lease",17247695.39,2013
"370","SPEC","Special Purpose",76167,2013
"370","SPLY","Supplies",14434531.82,2013
"370","TELE","Telecommunications",2845377.33,2013
"370","TRAV","Travel and Training",5382722.47,2013
"370",NA,"Total:",156629120.84,2013
"370","ASST","Capital Assets",24876064.29,2014
"370","PROJ","Capital Projects",12570780.76,2014
"370","UTIL","Fuel and Utilities",6949168.81,2014
"370","INSR","Insurance",2138563.94,2014
"370","REPR","Maintenance and Repair",9553924.28,2014
"370","ADMN","Other Administrative and Operating",5917046.33,2014
"370","PRNT","Printing",1323028.92,2014
"370","PROF","Professional and Contractual Services",39277295.06,2014
"370","RENT","Rent & Lease",16749249.35,2014
"370","SPEC","Special Purpose",2562480,2014
"370","SPLY","Supplies",15785251.18,2014
"370","TELE","Telecommunications",2856425.56,2014
"370","TRAV","Travel and Training",5692091.55,2014
"370",NA,"Total:",146251370.03,2014
"370","ASST","Capital Assets",20720679.82,2015
"370","PROJ","Capital Projects",16329244.95,2015
"370","UTIL","Fuel and Utilities",5938257.3,2015
"370","INSR","Insurance",2514471.33,2015
"370","REPR","Maintenance and Repair",12104363.28,2015
"370","ADMN","Other Administrative and Operating",6134140.02,2015
"370","PRNT","Printing",1083524.29,2015
"370","PROF","Professional and Contractual Services",41437178.74,2015
"370","RENT","Rent & Lease",17438688.32,2015
"370","SPEC","Special Purpose",123893,2015
"370","SPLY","Supplies",13718237.81,2015
"370","TELE","Telecommunications",2899700.79,2015
"370","TRAV","Travel and Training",5392055.09,2015
"370",NA,"Total:",145834434.74,2015
"370","ASST","Capital Assets",18155717.86,2016
"370","PROJ","Capital Projects",2922960.56,2016
"370","FRNG","Fringe Benefits",41874342.87,2016
"370","UTIL","Fuel and Utilities",4425457.82,2016
"370","INSR","Insurance",2649945.18,2016
"370","REPR","Maintenance and Repair",9670572.16,2016
"370","ADMN","Other Administrative and Operating",38931299.38,2016
"370","PRNT","Printing",1038575.96,2016
"370","PROF","Professional and Contractual Services",28667762.74,2016
"370","RENT","Rent & Lease",10201986.26,2016
"370","SPEC","Special Purpose",44065,2016
"370","SPLY","Supplies",12328454.74,2016
"370","TELE","Telecommunications",2737233.71,2016
"370","TRAV","Travel and Training",3707901.55,2016
"370",NA,"Total:",177356275.79,2016
"370","ASST","Capital Assets",14550280.84,2017
"370","PROJ","Capital Projects",87272.39,2017
"370","FRNG","Fringe Benefits",57650930.06,2017
"370","UTIL","Fuel and Utilities",4969003.87,2017
"370","INSR","Insurance",18472.89,2017
"370","REPR","Maintenance and Repair",10273052.02,2017
"370","ADMN","Other Administrative and Operating",10033938.74,2017
"370","PRNT","Printing",987461.32,2017
"370","PROF","Professional and Contractual Services",31472302.92,2017
"370","RENT","Rent & Lease",9504505.42,2017
"370","SPEC","Special Purpose",63907.69,2017
"370","SPLY","Supplies",17677626.9,2017
"370","TELE","Telecommunications",2956105.66,2017
"370","TRAV","Travel and Training",4057910.5,2017
"370",NA,"Total:",164302771.22,2017
"370","ASST","Capital Assets",6975417.5,2018
"370","PROJ","Capital Projects",140419.26,2018
"370","FRNG","Fringe Benefits",56962080.78,2018
"370","UTIL","Fuel and Utilities",5519189.39,2018
"370","INSR","Insurance",5264809.29,2018
"370","REPR","Maintenance and Repair",10685460.69,2018
"370","ADMN","Other Administrative and Operating",11821605.96,2018
"370","PRNT","Printing",1069444.41,2018
"370","PROF","Professional and Contractual Services",34473824.3,2018
"370","RENT","Rent & Lease",8733016.64,2018
"370","SPEC","Special Purpose",36919,2018
"370","SPLY","Supplies",14328520.66,2018
"370","TELE","Telecommunications",3723979.84,2018
"370","TRAV","Travel and Training",4313031.03,2018
"370",NA,"Total:",164047718.75,2018
"370","ASST","Capital Assets",18753334.51,2019
"370","PROJ","Capital Projects",12003.63,2019
"370","FRNG","Fringe Benefits",57595492.85,2019
"370","UTIL","Fuel and Utilities",5839348.72,2019
"370","INSR","Insurance",2506865,2019
"370","REPR","Maintenance and Repair",11114284.84,2019
"370","ADMN","Other Administrative and Operating",14957687.08,2019
"370","PRNT","Printing",1082417.37,2019
"370","PROF","Professional and Contractual Services",30425911.69,2019
"370","RENT","Rent & Lease",9798565.33,2019
"370","SPEC","Special Purpose",39243,2019
"370","SPLY","Supplies",16451911.47,2019
"370","TELE","Telecommunications",2819936.2,2019
"370","TRAV","Travel and Training",4119425.31,2019
"370",NA,"Total:",175516427,2019
"370","ASST","Capital Assets",17305540.64,2020
"370","PROJ","Capital Projects",277807.23,2020
"370","FRNG","Fringe Benefits",60742300.77,2020
"370","UTIL","Fuel and Utilities",5360038.1,2020
"370","INSR","Insurance",2778415,2020
"370","REPR","Maintenance and Repair",12902448.44,2020
"370","ADMN","Other Administrative and Operating",14218075.55,2020
"370","PRNT","Printing",1366498.92,2020
"370","PROF","Professional and Contractual Services",39690735.6,2020
"370","RENT","Rent & Lease",10211941.05,2020
"370","SPEC","Special Purpose",47337,2020
"370","SPLY","Supplies",16081160.34,2020
"370","TELE","Telecommunications",2698433.34,2020
"370","TRAV","Travel and Training",3631404.61,2020
"370",NA,"Total:",187312136.59,2020
"370","ASST","Capital Assets",9336633.19,2021
"370","PROJ","Capital Projects",234953.22,2021
"370","FRNG","Fringe Benefits",52861085.43,2021
"370","UTIL","Fuel and Utilities",4717410.02,2021
"370","INSR","Insurance",2693064,2021
"370","REPR","Maintenance and Repair",11917892.06,2021
"370","ADMN","Other Administrative and Operating",9684576.92,2021
"370","PRNT","Printing",1181902.67,2021
"370","PROF","Professional and Contractual Services",40971407.37,2021
"370","RENT","Rent & Lease",9812075.02,2021
"370","SPEC","Special Purpose",27310,2021
"370","SPLY","Supplies",11240686.84,2021
"370","TELE","Telecommunications",2892192.57,2021
"370","TRAV","Travel and Training",1640799.39,2021
"370",NA,"Total:",159211988.7,2021
"370","ASST","Capital Assets",19001653.32,2022
"370","PROJ","Capital Projects",166399.45,2022
"370","FRNG","Fringe Benefits",57045306.83,2022
"370","UTIL","Fuel and Utilities",6377752.37,2022
"370","INSR","Insurance",2422852,2022
"370","REPR","Maintenance and Repair",11668877.71,2022
"370","ADMN","Other Administrative and Operating",10987559.04,2022
"370","PRNT","Printing",1236191.96,2022
"370","PROF","Professional and Contractual Services",40437075.82,2022
"370","RENT","Rent & Lease",11299626.07,2022
"370","SPEC","Special Purpose",15977.9,2022
"370","SPLY","Supplies",13281899.16,2022
"370","TELE","Telecommunications",2896370.41,2022
"370","TRAV","Travel and Training",2226317.07,2022
"370",NA,"Total:",179063859.11,2022
"370","ASST","Capital Assets",8127212.21,2023
"370","PROJ","Capital Projects",4928.88,2023
"370","FRNG","Fringe Benefits",39526695.27,2023
"370","UTIL","Fuel and Utilities",5068391.49,2023
"370","INSR","Insurance",2591291.85,2023
"370","REPR","Maintenance and Repair",9153161.92,2023
"370","ADMN","Other Administrative and Operating",7741289.28,2023
"370","PRNT","Printing",815982.78,2023
"370","PROF","Professional and Contractual Services",25900812.61,2023
"370","RENT","Rent & Lease",6610427.81,2023
"370","SPLY","Supplies",9943028.78,2023
"370","TELE","Telecommunications",1904506.77,2023
"370","TRAV","Travel and Training",2250325.17,2023
"370",NA,"Total:",119638054.82,2023
"866","ADMN","Other Administrative and Operating",655669314.77,2008
"866",NA,"Total:",655669314.77,2008
"866","ADMN","Other Administrative and Operating",704067489.14,2009
"866",NA,"Total:",704067489.14,2009
"866","ADMN","Other Administrative and Operating",667021619.22,2010
"866",NA,"Total:",667021619.22,2010
"866","ADMN","Other Administrative and Operating",962177443.37,2011
"866",NA,"Total:",962177443.37,2011
"866","ADMN","Other Administrative and Operating",790356388.99,2012
"866",NA,"Total:",790356388.99,2012
"866","ADMN","Other Administrative and Operating",964994832.6,2013
"866",NA,"Total:",964994832.6,2013
"866","ADMN","Other Administrative and Operating",1281921377,2014
"866",NA,"Total:",1281921377,2014
"866","ADMN","Other Administrative and Operating",1194513748.63,2015
"866",NA,"Total:",1194513748.63,2015
"866","PROJ","Capital Projects",58917931.09,2016
"866","ADMN","Other Administrative and Operating",332301276.2,2016
"866",NA,"Total:",391219207.29,2016
"866","ADMN","Other Administrative and Operating",338989240.33,2017
"866",NA,"Total:",338989240.33,2017
"866","ADMN","Other Administrative and Operating",337927688.05,2018
"866",NA,"Total:",337927688.05,2018
"866","ADMN","Other Administrative and Operating",358381086.8,2019
"866",NA,"Total:",358381086.8,2019
"866","ADMN","Other Administrative and Operating",337060208.85,2020
"866",NA,"Total:",337060208.85,2020
"866","ADMN","Other Administrative and Operating",313945530.35,2021
"866",NA,"Total:",313945530.35,2021
"866","ADMN","Other Administrative and Operating",291030219.81,2022
"866",NA,"Total:",291030219.81,2022
"866","ADMN","Other Administrative and Operating",150530152.71,2023
"866",NA,"Total:",150530152.71,2023
"550","ASST","Capital Assets",72703.05,2008
"550","PROJ","Capital Projects",224,2008
"550","UTIL","Fuel and Utilities",32812.02,2008
"550","INSR","Insurance",71762,2008
"550","REPR","Maintenance and Repair",81283.78,2008
"550","ADMN","Other Administrative and Operating",2078145.73,2008
"550","PRNT","Printing",41801.29,2008
"550","PROF","Professional and Contractual Services",29156551.16,2008
"550","RENT","Rent & Lease",2249648.11,2008
"550","SPLY","Supplies",264294.36,2008
"550","TELE","Telecommunications",373420.88,2008
"550","TRAV","Travel and Training",624123.34,2008
"550",NA,"Total:",35046769.72,2008
"550","ASST","Capital Assets",15184.21,2009
"550","UTIL","Fuel and Utilities",38832.25,2009
"550","INSR","Insurance",55288,2009
"550","REPR","Maintenance and Repair",80014.07,2009
"550","ADMN","Other Administrative and Operating",2598804.73,2009
"550","PRNT","Printing",44481.21,2009
"550","PROF","Professional and Contractual Services",22912185.3,2009
"550","RENT","Rent & Lease",2308888.27,2009
"550","SPLY","Supplies",350796.41,2009
"550","TELE","Telecommunications",376511.42,2009
"550","TRAV","Travel and Training",676546.27,2009
"550",NA,"Total:",29457532.14,2009
"550","ASST","Capital Assets",145120.77,2010
"550","UTIL","Fuel and Utilities",34372.35,2010
"550","INSR","Insurance",57170,2010
"550","REPR","Maintenance and Repair",79424.13,2010
"550","ADMN","Other Administrative and Operating",2169810.3,2010
"550","PRNT","Printing",41941.6,2010
"550","PROF","Professional and Contractual Services",32534917.42,2010
"550","RENT","Rent & Lease",2372693.47,2010
"550","SPLY","Supplies",262484.67,2010
"550","TELE","Telecommunications",358745.18,2010
"550","TRAV","Travel and Training",623157.02,2010
"550",NA,"Total:",38679836.91,2010
"550","ASST","Capital Assets",73562.42,2011
"550","UTIL","Fuel and Utilities",38669.77,2011
"550","INSR","Insurance",43392,2011
"550","REPR","Maintenance and Repair",71015,2011
"550","ADMN","Other Administrative and Operating",1522452.34,2011
"550","PRNT","Printing",45196.78,2011
"550","PROF","Professional and Contractual Services",21240575.46,2011
"550","RENT","Rent & Lease",2425316.52,2011
"550","SPLY","Supplies",604298.61,2011
"550","TELE","Telecommunications",359559.03,2011
"550","TRAV","Travel and Training",640916.31,2011
"550",NA,"Total:",27064954.24,2011
"550","ASST","Capital Assets",55623.47,2012
"550","UTIL","Fuel and Utilities",38291.1,2012
"550","INSR","Insurance",26421,2012
"550","REPR","Maintenance and Repair",87173.98,2012
"550","ADMN","Other Administrative and Operating",1581792.06,2012
"550","PRNT","Printing",34655.65,2012
"550","PROF","Professional and Contractual Services",34035550.21,2012
"550","RENT","Rent & Lease",2607664.99,2012
"550","SPLY","Supplies",502910.25,2012
"550","TELE","Telecommunications",366709.12,2012
"550","TRAV","Travel and Training",725720.43,2012
"550",NA,"Total:",40062512.26,2012
"550","ASST","Capital Assets",247351.12,2013
"550","PROJ","Capital Projects",635,2013
"550","UTIL","Fuel and Utilities",44022.23,2013
"550","INSR","Insurance",45523.6,2013
"550","REPR","Maintenance and Repair",112198.26,2013
"550","ADMN","Other Administrative and Operating",1690876.05,2013
"550","PRNT","Printing",43355.01,2013
"550","PROF","Professional and Contractual Services",18777941.21,2013
"550","RENT","Rent & Lease",2659582.33,2013
"550","SPLY","Supplies",528962.64,2013
"550","TELE","Telecommunications",314028.2,2013
"550","TRAV","Travel and Training",662215.9,2013
"550",NA,"Total:",25126691.55,2013
"550","ASST","Capital Assets",15367.1,2014
"550","UTIL","Fuel and Utilities",55396.21,2014
"550","INSR","Insurance",54354,2014
"550","REPR","Maintenance and Repair",92313.84,2014
"550","ADMN","Other Administrative and Operating",1588500.74,2014
"550","PRNT","Printing",29683.35,2014
"550","PROF","Professional and Contractual Services",35491030.16,2014
"550","RENT","Rent & Lease",2717437.26,2014
"550","SPLY","Supplies",259521.29,2014
"550","TELE","Telecommunications",327881.61,2014
"550","TRAV","Travel and Training",741191.88,2014
"550",NA,"Total:",41372677.44,2014
"550","ASST","Capital Assets",6694.1,2015
"550","UTIL","Fuel and Utilities",49169.21,2015
"550","INSR","Insurance",118546,2015
"550","REPR","Maintenance and Repair",71585.28,2015
"550","ADMN","Other Administrative and Operating",2072474.25,2015
"550","PRNT","Printing",26916.52,2015
"550","PROF","Professional and Contractual Services",23326865.62,2015
"550","RENT","Rent & Lease",2822247.1,2015
"550","SPLY","Supplies",215706.83,2015
"550","TELE","Telecommunications",388147.53,2015
"550","TRAV","Travel and Training",748871.16,2015
"550",NA,"Total:",29847223.6,2015
"550","ASST","Capital Assets",15730.48,2016
"550","FRNG","Fringe Benefits",9661731.2,2016
"550","UTIL","Fuel and Utilities",38119.11,2016
"550","INSR","Insurance",145746,2016
"550","REPR","Maintenance and Repair",66710.2,2016
"550","ADMN","Other Administrative and Operating",3229133.43,2016
"550","PRNT","Printing",26729.81,2016
"550","PROF","Professional and Contractual Services",29182576.51,2016
"550","RENT","Rent & Lease",3144196.52,2016
"550","SPLY","Supplies",638039.24,2016
"550","TELE","Telecommunications",317227.68,2016
"550","TRAV","Travel and Training",211598.67,2016
"550",NA,"Total:",46677538.85,2016
"550","FRNG","Fringe Benefits",13082456.8,2017
"550","UTIL","Fuel and Utilities",43528.23,2017
"550","INSR","Insurance",72380.05,2017
"550","REPR","Maintenance and Repair",79329.22,2017
"550","ADMN","Other Administrative and Operating",4023274.24,2017
"550","PRNT","Printing",21124.67,2017
"550","PROF","Professional and Contractual Services",24653260.62,2017
"550","RENT","Rent & Lease",3341908.74,2017
"550","SPLY","Supplies",746593.69,2017
"550","TELE","Telecommunications",251406.15,2017
"550","TRAV","Travel and Training",163765.82,2017
"550",NA,"Total:",46479028.23,2017
"550","FRNG","Fringe Benefits",13220540.76,2018
"550","UTIL","Fuel and Utilities",33681.21,2018
"550","INSR","Insurance",84820,2018
"550","REPR","Maintenance and Repair",79629.2,2018
"550","ADMN","Other Administrative and Operating",4437931.46,2018
"550","PRNT","Printing",32014.96,2018
"550","PROF","Professional and Contractual Services",28171472.83,2018
"550","RENT","Rent & Lease",3488320.93,2018
"550","SPLY","Supplies",487144.6,2018
"550","TELE","Telecommunications",267702.36,2018
"550","TRAV","Travel and Training",96367.41,2018
"550",NA,"Total:",50399625.72,2018
"550","FRNG","Fringe Benefits",13214241.22,2019
"550","UTIL","Fuel and Utilities",32076.58,2019
"550","INSR","Insurance",167545,2019
"550","REPR","Maintenance and Repair",82547.94,2019
"550","ADMN","Other Administrative and Operating",3943260.26,2019
"550","PRNT","Printing",21392.58,2019
"550","PROF","Professional and Contractual Services",26473119.99,2019
"550","RENT","Rent & Lease",3494787.48,2019
"550","SPLY","Supplies",326082.81,2019
"550","TELE","Telecommunications",244110.38,2019
"550","TRAV","Travel and Training",90498.85,2019
"550",NA,"Total:",48089663.09,2019
"550","FRNG","Fringe Benefits",13594722.36,2020
"550","UTIL","Fuel and Utilities",34318.9,2020
