FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
727,206289.208,63457.41027338089,0.2709024408540119,4,11,0,LLC,459310,16
702,140824.477,170391.88766300012,0.06887283921957289,5,10,0,Sole,722513,19
770,177307.895,34987.00245142392,0.4223184863344964,4,12,1,Sole,445230,11
720,155179.023,378325.5175021727,0.03418110767515367,4,9,0,Sole,445110,17
700,102588.704,44208.355437932994,0.19338106070625607,5,8,1,Partner,459210,9
693,333396.854,65362.24977638763,0.4250629570083037,5,12,0,Sole,459910,22
744,96508.031,250628.946057257,0.032088615633524505,4,12,1,LLC,445110,19
650,250399.855,410476.80587656796,0.05083516117012473,5,11,0,Corp,445292,21
709,160768.615,67137.82039247171,0.19955048443657258,5,12,0,LLC,445131,19
754,79629.286,42339.62875438824,0.15672725596691905,4,13,1,Partner,444240,14
669,908723.671,663189.3850553165,0.11418604442382166,5,9,0,Partner,459210,9
748,534968.11,181434.88107976326,0.24571171523371277,4,9,0,LLC,445320,16
657,73169.428,30053.973607790987,0.20288339947675577,5,10,0,Partner,722410,17
680,344686.061,203665.00729973114,0.14103472558933094,5,10,0,Corp,445110,22
675,38425.325,12460.946859871956,0.2569716774074719,5,12,1,LLC,459910,19
751,142731.643,102913.47064630894,0.11557576970862687,4,13,1,Sole,722513,23
728,759978.324,854143.6703588928,0.07414622293388823,4,8,0,Corp,444140,21
787,192043.105,107730.93023950016,0.1485515074246108,4,13,1,Sole,445240,19
690,150960.712,41562.732841504454,0.30267642364389746,5,8,0,Partner,445240,25
699,705735.518,621570.2167935722,0.09461729596705935,5,11,0,Sole,459210,20
643,177749.525,64059.10320577074,0.23123115490839857,5,11,0,Partner,722513,13
601,394393.557,106294.46370977777,0.30919888583977795,5,12,0,Corp,459210,15
670,51211.134,59937.95146883872,0.0712002061368195,5,10,1,LLC,445230,17
712,393291.411,117980.05109369701,0.27779513524681754,5,10,0,Sole,445131,23
698,308706.551,213961.14370194354,0.12023466257267433,5,12,1,Corp,459910,14
728,287603.374,160805.2495802118,0.1490433172791309,4,12,0,LLC,458310,18
775,207276.453,105598.72326963375,0.1635724108699246,4,9,0,LLC,445291,13
689,90861.481,23592.22757952161,0.32094426258865677,5,12,0,Corp,445250,14
702,243356.276,102736.73246949223,0.1973947309711134,5,12,0,Sole,459310,24
690,379473.755,89103.73549018482,0.3548988461897881,5,10,0,Sole,445240,27
672,58670.099,21540.391907963276,0.22697706418513144,5,10,0,Partner,445320,12
637,131653.861,69262.18153033276,0.15840036858395246,5,11,0,Partner,458210,24
761,514855.673,1344159.8218247707,0.03191929911907444,4,11,1,Partner,441120,15
717,34918.04,7472.028384986367,0.3894306226825148,4,11,1,Partner,445292,15
733,130556.65,87139.63199860367,0.12485387628797504,4,10,0,Corp,445320,19
676,325210.897,224558.4538129232,0.12068531655419552,5,10,1,Corp,458310,12
673,53700.349,33847.98310317973,0.13220962293948152,5,10,0,LLC,445250,17
715,735041.715,196681.76758521676,0.31143444052820285,4,12,0,Partner,445320,13
610,25425.032,8636.627127492402,0.24532177149597925,5,9,0,Sole,445291,11
745,115247.325,41798.3788169182,0.22976833125673127,4,9,1,Partner,445292,13
656,125265.568,23002.927559183157,0.4538029912269141,5,8,0,Partner,722511,14
630,98468.011,118355.37760764302,0.0693307541169421,5,8,0,Partner,722330,13
770,12158.83,3272.065361292106,0.30966246741880993,4,9,0,LLC,445250,19
752,248046.396,146654.1473984164,0.14094748335922755,4,12,1,Partner,444240,19
705,177443.648,108283.82019289404,0.13655752669535978,5,9,0,Corp,459210,8
705,458062.271,72367.86550652981,0.5274696945873357,5,10,1,Partner,459310,18
679,231230.629,61735.50029708294,0.3121254220117468,5,12,0,Corp,722511,16
673,252860.051,753997.3967228896,0.027946609641161614,5,9,1,Corp,441120,9
682,147272.071,114887.85785822703,0.10682306043583784,5,8,0,Corp,722410,22
687,285475.936,248325.588830301,0.0958002815794813,5,12,1,Corp,441120,16
699,183958.578,135734.9688113583,0.11293980935233543,5,11,0,LLC,445292,19
720,93738.082,81918.86582931061,0.09535662822297487,4,12,1,LLC,445240,13
716,115353.981,79773.58493967008,0.12050143863121912,4,9,1,Sole,445320,23
763,192989.746,74740.1727863211,0.21517850753854212,4,12,0,Sole,722410,16
650,268185.784,149774.73401030077,0.14921619110868387,5,11,0,Sole,441120,14
623,29937.341,8698.364072619986,0.28681007093270905,5,10,0,LLC,445320,19
801,315157.994,208605.66690138765,0.12589862277845895,4,9,1,LLC,445110,20
646,228347.776,63805.30508782046,0.2982350967077454,5,11,0,LLC,445292,17
682,235658.012,145215.76620206077,0.1352344045022019,5,11,0,Corp,445292,16
672,151500.783,48628.93007880888,0.2596204611028785,5,9,0,Sole,445291,21
703,47021.682,22032.816491901824,0.17784714457365167,5,12,0,Partner,458310,15
693,17788.528,6027.736594141035,0.2459260304728984,5,12,1,Corp,459210,22
766,309148.435,475919.0279085916,0.05413183351072367,4,9,1,Sole,445320,19
689,65760.856,43336.55383592267,0.1264537866596761,5,11,1,Partner,445240,21
816,27246.155,9452.856838398595,0.24019330404366024,4,13,1,Partner,445320,18
728,96943.328,39410.16988532202,0.20498796859222562,4,8,1,Partner,444140,19
788,26132.905,8563.36465565125,0.25430916128232006,4,13,1,Sole,445320,13
701,256453.917,119385.25735985977,0.17901004045735303,5,8,0,Sole,459310,20
672,47529.855,18911.849647560008,0.20943595279222318,5,12,0,Sole,444140,16
666,248277.159,277547.2187092254,0.07454502101019357,5,8,0,Partner,458210,21
712,361714.003,138792.789916147,0.21717867045935466,5,12,1,LLC,445292,24
824,506953.222,331206.1127521234,0.12755230114050028,4,10,1,Sole,445110,26
734,169069.394,54282.946368317294,0.2595495843403574,4,9,1,Partner,445292,27
714,140378.123,102081.8188739724,0.11459608621500891,4,8,1,Corp,441120,17
709,152867.763,86091.65287357116,0.14796998111660922,5,11,0,Partner,459210,12
673,48512.972,12031.404433577618,0.3360162721638748,5,11,1,Partner,722410,23
695,207300.72,89283.6160586296,0.19348521893038068,5,9,1,Sole,445131,26
609,144609.588,192051.94877396512,0.06274760072433914,5,11,0,Partner,445131,16
700,164000.865,266510.97517470585,0.05128020990895795,5,11,0,Sole,459910,20
760,12217.65,3866.327863277056,0.26333449619480487,4,10,1,LLC,445110,22
724,27613.623,34875.98277117685,0.06598051344095071,4,11,1,LLC,444240,12
681,119331.281,172813.3794537902,0.05754342313134231,5,9,0,LLC,459310,14
698,56006.993,14109.914383122785,0.3307780111160191,5,10,0,Partner,445291,18
698,300934.313,339312.1151737416,0.07390793990313546,5,10,1,Partner,444240,11
768,512520.636,274824.4526654255,0.15540848925839842,4,11,1,Partner,441120,13
653,27286.611,9998.765731844287,0.22741649429369906,5,8,0,Partner,445131,15
685,122657.014,50980.006703321276,0.20049855804878547,5,12,0,LLC,445110,16
738,13210.76,6335.825438890927,0.17375741760640684,4,8,1,LLC,445250,17
678,448907.689,264253.8924333044,0.14156451486433663,5,10,0,Partner,459910,33
663,72774.745,56878.89486785828,0.10662236137714341,5,9,0,Corp,445250,24
608,118716.71,301311.53496446076,0.03283332371538162,5,8,0,Partner,722330,18
760,100856.315,52148.324248347824,0.16116899320945957,4,10,1,Corp,441120,17
571,400388.722,181382.59033353237,0.18395220165275686,5,12,0,Sole,445292,18
702,119424.63,153794.729114699,0.06470997125381216,5,8,1,Sole,444140,24
693,270242.049,238076.17614941203,0.09459229022506971,5,8,1,Corp,459910,12
667,144459.168,76027.84321313711,0.15834020131613924,5,10,1,Sole,445230,12
751,94815.266,22538.217033342346,0.35057219277717344,4,9,1,LLC,722330,20
616,464138.175,174217.05891620074,0.22201144647152146,5,12,0,LLC,445292,15
597,19400.476,17952.580929822238,0.0900542568031382,5,11,1,Corp,722514,23
759,68454.545,16939.34095178632,0.3367631263166175,4,12,0,Partner,445240,18
732,17712.522,9998.370920486353,0.1476283998401812,4,9,1,Corp,441120,15
696,56855.94,52144.43007459093,0.09086291658039891,5,12,1,Partner,459310,13
753,510719.672,175429.73123280436,0.2426041034640096,4,11,0,Sole,445110,18
708,102243.1,32737.145026130558,0.26026271767231146,5,11,1,Sole,458310,14
774,97968.028,103358.19059978056,0.07898747342574577,4,12,1,Sole,441120,18
692,941512.223,979874.8438109001,0.08007078905253337,5,12,1,Partner,722330,13
605,303072.581,279355.6085463323,0.09040823825979441,5,10,0,Partner,445110,14
796,878628.269,366800.5017279522,0.19961538239926285,4,12,1,Partner,445250,13
715,125590.514,27405.535152969613,0.381889136929793,4,10,1,Sole,722330,17
624,923999.124,1858818.7940826681,0.041424116888165885,5,8,0,LLC,445291,20
664,189507.507,89448.21790927586,0.1765523407746095,5,8,1,Partner,722513,18
670,218640.058,157431.3689997151,0.11573300130145159,5,9,1,Sole,445320,19
681,147217.166,48178.87701574716,0.254636428380364,5,12,0,Partner,445250,21
744,488749.201,86244.3947991482,0.4722521408862109,4,11,1,LLC,445250,24
688,2060311.525,794839.9898754052,0.21600904492770542,5,8,0,Partner,445230,24
668,38400.33,32422.349025235537,0.09869820035276587,5,9,0,LLC,722514,19
679,137306.585,67564.75179592773,0.16935184563730332,5,8,0,Sole,459210,14
639,41209.774,19994.756762348927,0.17175241860406104,5,10,1,Corp,445250,27
662,195142.507,75762.44776467895,0.2146429539056518,5,12,0,Sole,722513,14
581,340768.92,155094.33605518803,0.18309765992934263,5,11,0,LLC,458310,14
710,936504.309,505420.9686520861,0.15440994851901638,5,8,0,Partner,722330,17
695,258900.466,120875.47929427608,0.17848978932119108,5,9,0,Corp,459210,13
625,146067.008,42348.54761232492,0.2874301800877845,5,9,0,Corp,722330,17
701,56591.925,76497.08973568665,0.061649322429058934,5,11,1,Partner,441120,19
722,138932.494,56750.34262307169,0.20401124113436542,4,10,0,LLC,459310,16
662,83418.239,31493.548113995228,0.22072838193729982,5,10,0,Partner,444240,19
741,16438.12,12933.686903494849,0.10591282621532952,4,9,0,Partner,458310,19
700,38968.218,20624.993377441562,0.15744739600991908,5,11,0,LLC,445230,14
741,64188.896,122669.14204487979,0.04360570700583894,4,10,1,Sole,445240,24
727,24710.896,11480.098702043988,0.17937488054581738,4,10,0,Partner,445292,18
755,182989.248,107344.62748543393,0.14205744951762228,4,13,1,Partner,459310,6
743,339343.976,558895.3479901045,0.05059742359345485,4,9,1,Partner,459210,12
726,194730.824,75291.48410841472,0.21552993487683214,4,9,0,Partner,445240,15
638,28562.886,8270.11806233896,0.2878121548033643,5,10,1,Partner,722514,14
696,78297.292,76639.71722575031,0.08513567859487174,5,10,0,Partner,459210,15
679,69435.666,24422.13403258498,0.23692874227451544,5,12,0,LLC,458210,19
687,10711.775,10909.731562048157,0.08182125395018279,5,11,0,Corp,459910,16
764,79861.285,61561.04780726711,0.10810581236643144,4,12,0,LLC,459210,22
737,78140.997,71892.14164298141,0.0905766555451575,4,8,0,Partner,445320,11
606,113745.477,55867.39373559181,0.1696658661913073,5,10,0,LLC,444240,19
630,66115.94,70398.8198882397,0.07826355151142342,5,10,0,Corp,458210,20
667,153579.452,53094.24263815514,0.24104850226207813,5,11,0,LLC,445291,10
692,250983.277,87159.47686342603,0.23996556468674524,5,12,0,Partner,445131,21
723,45807.868,38254.745131215706,0.09978689755322445,4,11,0,Partner,722513,30
740,72838.54,19920.82185168965,0.3047001965342357,4,13,1,LLC,722330,21
734,185665.405,75975.18140143997,0.20364699100330266,4,11,0,Corp,445320,17
678,294492.269,53178.475383576835,0.4614841294274054,5,10,0,LLC,458210,19
653,43881.734,15590.225590270597,0.23455793795240368,5,9,1,Sole,444140,16
712,86124.676,27970.296664750804,0.25659564570790283,5,10,0,LLC,445250,14
649,178464.604,52007.78689045891,0.28595814631869454,5,12,0,LLC,445291,16
681,410231.325,61527.68810937611,0.5556188571432843,5,9,0,Corp,445230,15
677,167573.746,161136.28658914892,0.08666253349215332,5,9,1,Sole,722514,22
646,872348.606,877722.8217266555,0.08282309103420568,5,9,0,Sole,459310,12
660,23338.264,11546.42175100931,0.1684379260755244,5,10,0,Sole,722513,16
692,133841.521,51545.404676772494,0.21638126916014552,5,11,0,LLC,459310,16
663,216609.025,75564.44331151726,0.2388789130480116,5,11,1,LLC,458310,20
717,185534.787,81727.54930086079,0.18918017709160842,4,11,0,Partner,722511,13
805,383056.508,195531.8853402055,0.16325406780140606,4,12,1,LLC,445292,16
685,20077.876,7695.0729108633195,0.21743216116526956,5,9,0,Sole,459210,21
735,24709.293,5230.591235326286,0.3936663480971769,4,12,0,LLC,458310,21
628,29093.248,6065.140435407233,0.3997330909569531,5,10,0,Corp,445240,23
774,271286.862,101536.61814018716,0.22265108799258196,4,12,1,Sole,459210,12
689,390943.828,336759.1514974943,0.09674169859516271,5,8,1,LLC,444140,14
711,39199.058,16990.658635924152,0.19225788927098827,5,10,1,LLC,445320,16
699,31572.765,16283.955597210836,0.16157399437091663,5,9,0,Sole,722514,21
767,90391.501,64064.976972605735,0.11757789418318676,4,9,1,Corp,445320,11
766,545851.156,215395.9576462565,0.2111812906351629,4,9,0,Sole,722410,13
675,215447.169,73845.09610611839,0.24312962805545646,5,11,0,Corp,722514,18
749,413782.448,209819.73896471804,0.16434045165057096,4,10,1,Sole,459910,27
680,31877.617,12181.986781943699,0.21806525740700894,5,8,1,Sole,459310,16
737,81697.746,47208.11773426843,0.1442155677191501,4,10,1,Corp,459310,15
742,178378.089,76311.72944793604,0.194791034845326,4,9,1,LLC,459210,17
679,174093.004,34326.99435666588,0.4226338660062764,5,10,1,Partner,458310,20
605,128047.408,82446.7270474957,0.12942438972970063,5,12,0,Sole,445240,19
780,89436.585,20984.880738209085,0.35516278805576224,4,12,0,Sole,458310,22
662,402186.75,452832.6626077715,0.07401312950128347,5,11,0,Corp,445250,25
678,565044.045,164751.16861479942,0.2858067966734303,5,8,0,Partner,722511,14
724,75090.982,86345.2982696309,0.07247159901854472,4,8,1,Partner,445292,21
695,209242.113,40035.558415493455,0.43553389636878587,5,9,0,Partner,444140,13
634,53960.3,50425.53906171088,0.08917488539217411,5,8,0,Partner,445291,20
721,488932.126,167465.82431602414,0.24329945527539296,4,8,0,LLC,459210,15
671,102016.364,41897.66685163941,0.2029078062215299,5,9,1,LLC,722410,21
678,127299.309,29159.052917346653,0.3638072807120961,5,8,0,Partner,459310,19
641,186822.377,364978.8931991489,0.042655977391470076,5,9,1,Sole,445250,16
735,16066.417,4554.212979905501,0.2939845126349612,4,8,0,Sole,722330,21
659,164524.295,98638.64006432425,0.13899581246989887,5,9,1,Sole,459210,19
650,127693.925,33165.93705418787,0.32084606562693235,5,10,1,Corp,722330,24
816,288759.759,160795.84099687965,0.1496513411094194,4,12,1,Corp,722513,22
617,210824.021,140754.2143785853,0.12481806313388515,5,12,0,Corp,445250,20
756,796985.038,370628.2450515209,0.17919686564660217,4,12,1,Partner,458310,23
767,826230.562,438925.0812641879,0.15686628486808019,4,11,1,Corp,722513,26
696,216156.28,138969.66881730137,0.1296183799431402,5,9,1,LLC,459310,29
770,31759.963,8273.959970649988,0.3198787029091,4,11,1,Partner,458210,21
789,105032.363,41368.949799671806,0.21157648330574988,4,9,0,LLC,444140,22
764,13899.501,7095.139413590478,0.16325144334462757,4,9,1,Corp,445240,17
750,430356.151,154155.8803870275,0.23264122324295894,4,9,1,Sole,459210,16
802,336641.556,78167.35641426606,0.35888974997854806,4,11,1,Sole,459310,25
692,664951.583,338524.3058166328,0.16368878383191138,5,9,1,Partner,722513,20
634,322794.591,216988.69959083997,0.1239675121364502,5,11,0,Partner,458210,18
699,16570.93,3145.3343910316007,0.43903466584372447,5,10,0,Partner,445230,20
635,101533.763,92629.31658844883,0.09134415785727387,5,11,0,LLC,722511,19
685,100835.269,52021.79105004574,0.16152729296170484,5,11,1,Partner,459310,16
625,81398.366,32228.45437380698,0.2104723077312566,5,11,0,Corp,444240,30
791,469870.096,125060.0425368267,0.3130963378794872,4,9,0,LLC,722514,14
718,615630.63,256096.70338573854,0.20032492344396544,4,8,1,LLC,722513,19
676,331375.237,117559.89785062414,0.23489815479783294,5,8,1,Partner,445320,18
635,199913.151,117891.42807504305,0.1413116247891708,5,12,0,Corp,722513,12
706,213675.308,65451.226827496146,0.2720541161680139,5,12,1,Corp,458210,22
662,151224.274,119695.45485320478,0.10528405484392478,5,11,0,LLC,444140,15
679,52443.41,12312.112113758521,0.3549581198000113,5,8,0,Sole,445320,15
713,27831.6,5225.22745943763,0.4438658446937,5,8,1,Sole,441120,23
674,37838.522,15030.697295134732,0.20978468960899938,5,12,0,Partner,458210,19
723,198536.275,104728.81468085805,0.15797648081619423,4,12,1,Partner,445292,19
699,52575.093,15175.407730912608,0.2887077453000021,5,12,1,LLC,445291,12
727,449791.416,91100.06790231471,0.41144445732128404,4,11,0,LLC,445240,20
803,1168677.312,464744.06131524127,0.20955571917236268,4,12,1,Partner,445291,17
632,53391.408,28610.461850027812,0.1555124843255781,5,9,1,LLC,722330,10
699,82928.57,26771.180835767173,0.2581400577382723,5,11,0,LLC,445320,21
718,65038.386,24053.591391278238,0.22532458508317504,4,10,1,Partner,445320,23
639,160187.727,50824.828873990344,0.2626467721730265,5,11,0,Partner,458310,25
744,60123.325,52069.79163771124,0.0962223378613382,4,12,0,LLC,445240,14
764,84784.184,31963.140512929796,0.22104676052744493,4,12,0,Sole,722514,19
662,11190.071,9186.433492999844,0.1015090260411993,5,11,0,LLC,459310,17
638,410310.968,240991.15416339063,0.14188313585769333,5,12,0,LLC,458210,11
589,144922.759,44192.07251313852,0.27328196883599004,5,12,0,Sole,444140,22
669,572290.945,252214.9356979452,0.18908837397499875,5,9,0,Corp,445230,16
707,343362.189,226328.83692794587,0.12642452521023387,5,12,1,Sole,722514,22
724,98168.779,48495.79454515562,0.1686895051428852,4,9,0,Corp,445110,19
720,81854.4,69012.3926289746,0.09884021898316483,4,12,0,Corp,459910,17
698,108426.02,56821.70172175191,0.15901497830727213,5,11,1,Corp,444140,18
702,196367.973,111985.15878308399,0.14612648611497864,5,11,1,LLC,445250,19
620,131470.846,53479.16041077702,0.20486304850675105,5,9,0,Partner,445240,29
727,366766.221,425136.67242509866,0.07189182616417264,4,10,1,Corp,444240,20
622,63300.685,52678.29838218698,0.10013719587261913,5,11,0,Sole,722511,16
650,95615.068,49489.69037346282,0.16100166061264878,5,10,0,LLC,445110,15
760,11198.268,3582.3945460213827,0.26049308305150315,4,10,1,Sole,722410,16
647,17050.839,5594.377975267512,0.25398770985474134,5,9,0,LLC,445250,8
697,1290835.633,1809586.2130476004,0.05944432782905147,5,12,0,Sole,458310,20
669,112435.712,59247.433733395286,0.1581442785999589,5,10,0,Partner,459910,17
704,142635.365,55066.47646883145,0.215853295487219,5,10,1,Partner,445230,13
644,208704.826,88740.20847057296,0.19598859562179977,5,11,0,Sole,459210,28
686,56494.327,40835.76446785343,0.11528768090136862,5,9,1,Sole,458210,16
752,56862.762,30909.345094028053,0.15330520545113493,4,12,1,Corp,459210,16
652,232979.789,136203.78225346011,0.14254363642073858,5,8,0,Sole,445240,22
720,83790.354,48264.008211700566,0.14467363484136067,4,9,1,Sole,445292,21
624,571994.993,295924.89209436864,0.1610754981756188,5,9,0,LLC,444140,14
